question,yes_token,no_token,quantity,status,yes_cost,no_cost,total_cost,yes_average_price,no_average_price,gross_profit,gross_profit_pct,estimated_fee,slippage_buffer,total_estimated_costs,net_profit,net_roi_pct,profitable_before_costs,profitable_after_costs,profit_per_dollar,break_even_gap,net_profit_rank,net_roi_rank,research_rank
Will Chris Murphy win the 2028 Democratic presidential nomination?,8815924480259634499011776432080696931704057619336093802050596292915996723758,45099054006923138281311463758770234951153596952213440096254242321807308634603,250,fully_filled,1.25,249.0,250.25,0.005,0.996,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Stephen A. Smith win the 2028 Democratic presidential nomination?,60590045489347122735554346200880179420435533609307820342798544098823516727807,76005700027045000587004110133818166617024719626220722682005164003117993034812,250,fully_filled,0.5,249.75,250.25,0.002,0.999,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Raphael Warnock win the 2028 Democratic presidential nomination?,52310257194926233099477326083312959938983447523839326865869372741334281264830,88403451835230950222119400360490338078378790763472355557584611572247419676051,250,fully_filled,1.5,248.75,250.25,0.006,0.995,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Abigail Spanberger win the 2028 Democratic presidential nomination?,67834126955354466786049932246962827069514258320708123726234642047236874537300,85842730802801029317331291122638780955014362480310249655739704629273608465884,250,fully_filled,0.5,249.75,250.25,0.002,0.999,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Cory Booker win the 2028 Democratic presidential nomination?,50887272939612765629559172143901565817521391945540156085421963433918821328137,29006371059590547574472177233842141554614007974283936149779962779213443973844,250,fully_filled,1.5,248.75,250.25,0.006,0.995,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,250,fully_filled,39.0,211.25,250.25,0.156,0.845,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,23940655822937666554179928631365405234554137716172612284986318717257054413669,74558297484750387958365610940184220316219182006445006209048673137036909262424,250,fully_filled,0.5,249.75,250.25,0.002,0.999,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,250,fully_filled,9.75,240.5,250.25,0.039,0.962,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Mark Cuban win the 2028 Democratic presidential nomination?,58378309871183461257693288827678410871907006920578755035402846056315798427503,55392527126713018429304496836617506663024188480522297953714346140749923557790,250,fully_filled,1.0,249.25,250.25,0.004,0.997,-0.25,-0.0999000999000999,2.5025,0.5005000000000001,3.003,-3.253,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,208,101,154.5
Will Jasmine Crockett win the 2028 Democratic presidential nomination?,22103094389913052942362639589409218272323168761614999702665821259175535456835,10893367019711826592833821276710094799225035200719824531380610476790390190688,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Roy Cooper win the 2028 Democratic presidential nomination?,30732552320006664177902085971957467957450485111214036633872573588757974348601,55053374667733007627913689484290555932799177921000957543346276204775142445823,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Jared Polis win the 2028 Democratic presidential nomination?,42119164854283656238382173699154739480090965550328051492328192273011556335098,39150381508679235943386404690610035044747196600759141560840372170757042543675,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Elissa Slotkin win the 2028 Democratic presidential nomination?,48455736546094517370011063312529885328905072240106316551156607253162886762655,21910945789202551310737182019481519202352824012676720876277298283641159588352,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Josh Stein win the 2028 Democratic presidential nomination?,88892629978057552473594496509394432528313837466696628191322608851106929962536,86408082986810982428934766746057237103501895775284376283076301431054177694153,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Gretchen Whitmer win the 2028 US Presidential Election?,4999047257294547885970323631312419427544062131054733229841947946130772277335,102084577517225131375286042838758381959278092930102485541091152099183604495224,50,fully_filled,0.2,49.85,50.05,0.004,0.997,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Andrew Yang win the 2028 Democratic presidential nomination?,102504892414163237174864879683522880588750452841477290216845150938663289742135,21234886083000978203440582985665409733123024063268807484684316771005736994028,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Ro Khanna win the 2028 Democratic presidential nomination?,20374050108659687356429749447884880983779889840007423115803042125707701269498,2610336024939503976910443133965525155112118948066646227040491461288298872236,50,fully_filled,0.7000000000000001,49.35,50.05,0.014,0.987,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Xi Jinping out before 2027?,32338220190071351435772801779725302244575775216413325951443816017994629993401,25659310674993675562345759665114759892400026242514633218387667107987341231962,50,fully_filled,1.95,48.1,50.05,0.039,0.962,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Glenn Youngkin win the 2028 US Presidential Election?,631059815958854406224163480574507434200946764542129005247984171366597476420,100418331065194201410948024347944500798513421135064468615649525110872253639397,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,40963724357262746498642320898188195118391211877976821531149510360187173789737,14959910401705469574520698331840889689202579612030624016640567510369602599866,50,fully_filled,0.6,49.45,50.05,0.012,0.989,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Hakeem Jeffries win the 2028 Democratic presidential nomination?,23940655822937666554179928631365405234554137716172612284986318717257054413669,74558297484750387958365610940184220316219182006445006209048673137036909262424,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Barack Obama win the 2028 Democratic presidential nomination?,88927218779847397120407909832537568114340511586397698395193736044476021744522,93993883668914241189795812807312922412111034935516092303580333564217329905759,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Marco Rubio win the 2028 US Presidential Election?,11171618905857319805355893398009978356002287408842633593535559412449299952250,65892530750232246342273648992064742042382898919201083513241874070914353628268,50,fully_filled,4.45,45.6,50.05,0.089,0.912,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Wes Moore win the 2028 US Presidential Election?,35272507273162958827997790327967872292415567859334925862043618606081750011897,374661216370333715221919731169956915917040066803205972387948453758235235593,50,fully_filled,0.4499999999999999,49.6,50.05,0.009,0.992,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Phil Murphy win the 2028 Democratic presidential nomination?,81633484456710374417231462107666791993850637546563366185897100962157481970040,114507466536734360808195115190160357255467689128176113085692265197019898971527,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Abigail Spanberger win the 2028 Democratic presidential nomination?,67834126955354466786049932246962827069514258320708123726234642047236874537300,85842730802801029317331291122638780955014362480310249655739704629273608465884,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Ruben Gallego win the 2028 Democratic presidential nomination?,94658518227479141344875476648819337938746150529318297759951212169676959854478,89549550119611798541187132573193884477265258658615163602217456913355320927577,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Zohran Mamdani win the 2028 Democratic presidential nomination?,19323997520040734631220675039559156784534982703459512097490198935565229528445,111309365336519526711604102518316708823622751854213281307404397618571408959194,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Elon Musk win the 2028 US Presidential Election?,26641906520532802078452346454133721131611596169940893262820937050881742190686,59064132013843281708610372809406242099497812053529304284160897825180883604145,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Gina Raimondo win the 2028 Democratic presidential nomination?,35165603539035270209469650915267170915291414186795231160733227083640059691764,82254794773423437491598574581796732934760602553828664932786984448280136473130,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Tulsi Gabbard win the 2028 US Presidential Election?,97633418272282627828834872960145259034624388719803091466146359304286851612172,17854429586516792397214557963923647011517685971868312042416963526864862523185,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Michelle Obama win the 2028 US Presidential Election?,88521269813605705303364598280494261510300497312149869577251450871617962933121,1970496541508335019913900195809032484597886384784144327835472760880523550630,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Stephen A. Smith win the 2028 Democratic presidential nomination?,60590045489347122735554346200880179420435533609307820342798544098823516727807,76005700027045000587004110133818166617024719626220722682005164003117993034812,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Elissa Slotkin win the 2028 US Presidential Election?,48603794625473459817558518297806850992009615470611080215039575427157653927669,52728319505612554616109154570709065358779880697251731838206843628919066236833,50,fully_filled,0.1,49.95,50.05,0.002,0.999,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Rahm Emanuel win the 2028 Democratic presidential nomination?,10521981432803570450946212503203364998108630328528216082760514453664705157397,91949042216127305292438280992722171735754548787382833799906976841509942727662,50,fully_filled,0.95,49.1,50.05,0.019,0.982,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will Mark Cuban win the 2028 Democratic presidential nomination?,58378309871183461257693288827678410871907006920578755035402846056315798427503,55392527126713018429304496836617506663024188480522297953714346140749923557790,50,fully_filled,0.2,49.85,50.05,0.004,0.997,-0.0500000000000042,-0.0999000999001084,0.5005,0.1001,0.6005999999999999,-0.6506000000000041,-1.2999000999001082,False,False,-0.012999000999001082,-1.2999000999001082,97,238,167.5
Will JB Pritzker win the 2028 US Presidential Election?,70948731404464821824516595498024506131170394300814446118501620719416471444076,111825297267676135304812085666512747626812691749338692567733264184356420470119,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Marco Rubio win the 2028 US Presidential Election?,11171618905857319805355893398009978356002287408842633593535559412449299952250,65892530750232246342273648992064742042382898919201083513241874070914353628268,10,fully_filled,0.8899999999999999,9.12,10.010000000000002,0.089,0.912,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Hunter Biden win the 2028 Democratic presidential nomination?,11343337042526652606304508556838778144915122118685013460142819817079620240439,19117858613830240204442128472263675815111662346578092643025820800380629933012,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Jamie Dimon win the 2028 US Presidential Election?,23692929455124171734375794579007643086071570310019729232490607671061438183936,30050897091642315762983745166096629857367320723415212749446858994810226049012,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Bernie Sanders win the 2028 Democratic presidential nomination?,113510300123120868861281132282742729065975487298059944817273881893086209196585,3444964147133304300560138317203877470064591148213906708394693248804691192318,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will JD Vance win the 2028 US Presidential Election?,16040015440196279900485035793550429453516625694844857319147506590755961451627,94476829201604408463453426454480212459887267917122244941405244686637914508323,10,fully_filled,2.08,7.930000000000001,10.010000000000002,0.208,0.793,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,57761428076807364758801249497410455358987881775226117256631754592198558850468,64300336035644500626313522990854070672468621241744347587785777226296613235598,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Chris Murphy win the 2028 Democratic presidential nomination?,8815924480259634499011776432080696931704057619336093802050596292915996723758,45099054006923138281311463758770234951153596952213440096254242321807308634603,10,fully_filled,0.05,9.96,10.010000000000002,0.005,0.996,-0.0100000000000015,-0.0999000999001154,0.1001,0.02002,0.12012,-0.1301200000000015,-1.2999000999001151,False,False,-0.012999000999001148,-1.2999000999001151,48,291,169.5
Will Jon Ossoff win the 2028 Democratic presidential nomination?,70071592420137476676935286377781779672157004436137616627487590484756055232944,107829893465244243112531790315844862173967342141753896250561816305880797209350,500,fully_filled,86.0,414.5,500.5,0.172,0.829,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Stephen A. Smith win the 2028 Democratic presidential nomination?,60590045489347122735554346200880179420435533609307820342798544098823516727807,76005700027045000587004110133818166617024719626220722682005164003117993034812,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Mark Cuban win the 2028 Democratic presidential nomination?,58378309871183461257693288827678410871907006920578755035402846056315798427503,55392527126713018429304496836617506663024188480522297953714346140749923557790,500,fully_filled,2.0,498.5,500.5,0.004,0.997,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Michelle Obama win the 2028 Democratic presidential nomination?,83723134981785004242996949681785273460678873813693556756054904164484296299719,107146110974011455665373243296921398136854344089489911087344946921091914123046,500,fully_filled,1.5,499.0,500.5,0.003,0.998,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Glenn Youngkin win the 2028 US Presidential Election?,631059815958854406224163480574507434200946764542129005247984171366597476420,100418331065194201410948024347944500798513421135064468615649525110872253639397,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Elon Musk win the 2028 US Presidential Election?,26641906520532802078452346454133721131611596169940893262820937050881742190686,59064132013843281708610372809406242099497812053529304284160897825180883604145,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Jared Polis win the 2028 Democratic presidential nomination?,42119164854283656238382173699154739480090965550328051492328192273011556335098,39150381508679235943386404690610035044747196600759141560840372170757042543675,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Donald Trump Jr. win the 2028 US Presidential Election?,77660944053451874285291959901958937238149180369572698706675030657716494119346,52761630651452310319295064365704431564140478140269624735570317771849185169635,500,fully_filled,2.5,498.0,500.5,0.005,0.996,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Tucker Carlson win the 2028 US Presidential Election?,45015916581148592087728250896178171120552786117190685135618507471166113474733,5353194854864999214467212176625447374807704051407621946584152368216621932371,500,fully_filled,8.0,492.5,500.5,0.016,0.985,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Michelle Obama win the 2028 US Presidential Election?,88521269813605705303364598280494261510300497312149869577251450871617962933121,1970496541508335019913900195809032484597886384784144327835472760880523550630,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Raphael Warnock win the 2028 Democratic presidential nomination?,52310257194926233099477326083312959938983447523839326865869372741334281264830,88403451835230950222119400360490338078378790763472355557584611572247419676051,500,fully_filled,3.0,497.5,500.5,0.006,0.995,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Rahm Emanuel win the 2028 Democratic presidential nomination?,10521981432803570450946212503203364998108630328528216082760514453664705157397,91949042216127305292438280992722171735754548787382833799906976841509942727662,500,fully_filled,9.5,491.0,500.5,0.019,0.982,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Kamala Harris win the 2028 US Presidential Election?,70663352401606372246362604193214664065595751757222752105245221905399175050480,4988819538339626436114997160558538168652916536529198363646261454228218983102,500,fully_filled,23.5,477.0,500.5,0.047,0.954,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Roy Cooper win the 2028 Democratic presidential nomination?,30732552320006664177902085971957467957450485111214036633872573588757974348601,55053374667733007627913689484290555932799177921000957543346276204775142445823,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Andy Beshear win the 2028 US Presidential Election?,50507496430692162923857760920722624157737138256097150616293040054748564876552,53112547591746110422238703365888013497196468199611167129486770819598374380742,500,fully_filled,5.5,495.0,500.5,0.011,0.99,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,76252402837334795047528042167618984089231134882494719641438604550246396692717,82779978600617806806814031291287454099780828258739355925042203335968508676880,500,fully_filled,7.5,493.0,500.5,0.015,0.986,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Tulsi Gabbard win the 2028 US Presidential Election?,97633418272282627828834872960145259034624388719803091466146359304286851612172,17854429586516792397214557963923647011517685971868312042416963526864862523185,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Zohran Mamdani win the 2028 Democratic presidential nomination?,19323997520040734631220675039559156784534982703459512097490198935565229528445,111309365336519526711604102518316708823622751854213281307404397618571408959194,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Gina Raimondo win the 2028 Democratic presidential nomination?,35165603539035270209469650915267170915291414186795231160733227083640059691764,82254794773423437491598574581796732934760602553828664932786984448280136473130,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will JB Pritzker win the 2028 US Presidential Election?,70948731404464821824516595498024506131170394300814446118501620719416471444076,111825297267676135304812085666512747626812691749338692567733264184356420470119,500,fully_filled,2.5,498.0,500.5,0.005,0.996,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Cory Booker win the 2028 Democratic presidential nomination?,50887272939612765629559172143901565817521391945540156085421963433918821328137,29006371059590547574472177233842141554614007974283936149779962779213443973844,500,fully_filled,3.0,497.5,500.5,0.006,0.995,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Elissa Slotkin win the 2028 Democratic presidential nomination?,48455736546094517370011063312529885328905072240106316551156607253162886762655,21910945789202551310737182019481519202352824012676720876277298283641159588352,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Barack Obama win the 2028 Democratic presidential nomination?,88927218779847397120407909832537568114340511586397698395193736044476021744522,93993883668914241189795812807312922412111034935516092303580333564217329905759,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Gavin Newsom win the 2028 Democratic presidential nomination?,54533043819946592547517511176940999955633860128497669742211153063842200957669,87854174148074652060467921081181402357467303721471806610111179101805869578687,500,fully_filled,78.0,422.5,500.5,0.156,0.845,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Andrew Yang win the 2028 Democratic presidential nomination?,102504892414163237174864879683522880588750452841477290216845150938663289742135,21234886083000978203440582985665409733123024063268807484684316771005736994028,500,fully_filled,1.0,499.5,500.5,0.002,0.999,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Jon Ossoff win the 2028 US Presidential Election?,110102705199530588976777616718115948005824665233400132417374621750887344831757,98394838816403247684221016468696784125095120854407803889228262583112436699261,500,fully_filled,58.0,442.5,500.5,0.116,0.885,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,8113830512143065501177519557124858581375945005490796772950589720955457782465,11493926619286817179231142642565394485790380952577225820901334479399429951651,500,fully_filled,65.5,435.0,500.5,0.131,0.87,-0.5,-0.0999000999000999,5.005,1.001,6.006,-6.506,-1.2999000999001,False,False,-0.012999000999001,-1.2999000999001,277,101,189.0
